flux,id,x,y,z
2.4874296789263e+14,615,12.297285,0,0
2.4872186768411e+14,616,12.403755,0,0
2.4869942099044e+14,617,12.510225,0,0
2.4867735790579e+14,618,12.616695,0,0
2.4865665323539e+14,619,12.723165,0,0
2.4863580808151e+14,620,12.829635,0,0
2.4861432951316e+14,621,12.936105,0,0
2.4859275380842e+14,622,13.042575,0,0
2.4856932568531e+14,623,13.149045,0,0
2.4854694317557e+14,624,13.255515,0,0
2.4852518010736e+14,625,13.361985,0,0
2.4850278516793e+14,626,13.468455,0,0
2.4848006021542e+14,627,13.574925,0,0
2.4845632570048e+14,628,13.681395,0,0
2.4843242864935e+14,629,13.787865,0,0
2.4840887651587e+14,630,13.894335,0,0
2.4838480560327e+14,631,14.000805,0,0
2.4836058812344e+14,632,14.107275,0,0
2.4833705782744e+14,633,14.213745,0,0
2.4831224483055e+14,634,14.320215,0,0
2.4828762949892e+14,635,14.426685,0,0
2.4826246924998e+14,636,14.533155,0,0
2.4823662210353e+14,637,14.639625,0,0
2.4821230644617e+14,638,14.746095,0,0
2.4818771007955e+14,639,14.852565,0,0
2.4816238785126e+14,640,14.959035,0,0
2.4813717168893e+14,641,15.065505,0,0
2.4811218781128e+14,642,15.171975,0,0
2.4808589880505e+14,643,15.278445,0,0
2.4805893940843e+14,644,15.384915,0,0
2.4803214842172e+14,645,15.491385,0,0
2.4800584908042e+14,646,15.597855,0,0
2.4798031003008e+14,647,15.704325,0,0
2.4795326020981e+14,648,15.810795,0,0
2.47926247208e+14,649,15.917265,0,0
2.4789893556805e+14,650,16.023735,0,0
2.4787258284769e+14,651,16.130205,0,0
2.4784428636442e+14,652,16.236675,0,0
2.4781522053924e+14,653,16.343145,0,0
2.477859868618e+14,654,16.449615,0,0
2.4775803499152e+14,655,16.556085,0,0
2.4772950934266e+14,656,16.662555,0,0
2.4770139055207e+14,657,16.769025,0,0
2.4767195999773e+14,658,16.875495,0,0
2.4764229639276e+14,659,16.981965,0,0
2.4761426892102e+14,660,17.088435,0,0
2.4758615743011e+14,661,17.194905,0,0
2.4755808194467e+14,662,17.301375,0,0
2.4752939783048e+14,663,17.407845,0,0
2.4749963054141e+14,664,17.514315,0,0
2.4746969492551e+14,665,17.620785,0,0
2.4743947777679e+14,666,17.727255,0,0
2.4740970173169e+14,667,17.833725,0,0
2.473799640314e+14,668,17.940195,0,0
2.4734902745178e+14,669,18.046665,0,0
2.4731797909775e+14,670,18.153135,0,0
2.4728660860209e+14,671,18.259605,0,0
2.4725462086899e+14,672,18.366075,0,0
2.4722350831399e+14,673,18.472545,0,0
2.4719170324261e+14,674,18.579015,0,0
2.4716040282745e+14,675,18.685485,0,0
2.4712822031058e+14,676,18.791955,0,0
2.4709478297898e+14,677,18.898425,0,0
2.4706241160259e+14,678,19.004895,0,0
2.4703056011554e+14,679,19.111365,0,0
2.4699733115822e+14,680,19.217835,0,0
2.4696371522187e+14,681,19.324305,0,0
2.4693011424934e+14,682,19.430775,0,0
2.4689569378246e+14,683,19.537245,0,0
2.468619061979e+14,684,19.643715,0,0
2.4682855470646e+14,685,19.750185,0,0
2.4679411464766e+14,686,19.856655,0,0
2.4675977980758e+14,687,19.963125,0,0
2.4672625771673e+14,688,20.069595,0,0
2.466902640105e+14,689,20.176065,0,0
2.4665471774855e+14,690,20.282535,0,0
2.4661939449788e+14,691,20.389005,0,0
2.4658374110522e+14,692,20.495475,0,0
2.4654751312923e+14,693,20.601945,0,0
2.4651204823757e+14,694,20.708415,0,0
2.4647630659517e+14,695,20.814885,0,0
2.4644164444253e+14,696,20.921355,0,0
2.4640656983886e+14,697,21.027825,0,0
2.4637015558637e+14,698,21.134295,0,0
2.4633398497907e+14,699,21.240765,0,0
2.4629835293239e+14,700,21.347235,0,0
2.4626182383092e+14,701,21.453705,0,0
2.462244074774e+14,702,21.560175,0,0
2.4618739822087e+14,703,21.666645,0,0
2.4614986840299e+14,704,21.773115,0,0
2.4611261305758e+14,705,21.879585,0,0
2.460740703703e+14,706,21.986055,0,0
2.4603613326627e+14,707,22.092525,0,0
2.4599820457685e+14,708,22.198995,0,0
2.4595923122594e+14,709,22.305465,0,0
2.459196447468e+14,710,22.411935,0,0
2.4588133966362e+14,711,22.518405,0,0
2.458429249422e+14,712,22.624875,0,0
2.4580307034318e+14,713,22.731345,0,0
2.4576339856317e+14,714,22.837815,0,0
2.4572239113019e+14,715,22.944285,0,0
2.4568244598009e+14,716,23.050755,0,0
2.4564309286977e+14,717,23.157225,0,0
2.4560245768748e+14,718,23.263695,0,0
2.4556179679715e+14,719,23.370165,0,0
2.4552054936859e+14,720,23.476635,0,0
2.4548016720435e+14,721,23.583105,0,0
2.4543805407295e+14,722,23.689575,0,0
2.4539700372507e+14,723,23.796045,0,0
2.4535522056852e+14,724,23.902515,0,0
2.4531366033208e+14,725,24.008985,0,0
2.4527269994001e+14,726,24.115455,0,0
2.4523183608915e+14,727,24.221925,0,0
2.4519019702924e+14,728,24.328395,0,0
2.451474668888e+14,729,24.434865,0,0
2.4510491499517e+14,730,24.541335,0,0
2.4506198955568e+14,731,24.647805,0,0
2.4501823707e+14,732,24.754275,0,0
2.4497535384966e+14,733,24.860745,0,0
2.4493150801254e+14,734,24.967215,0,0
2.4488720063008e+14,735,25.073685,0,0
2.448429927785e+14,736,25.180155,0,0
2.4479933234302e+14,737,25.286625,0,0
2.4475506407557e+14,738,25.393095,0,0
2.4470991616371e+14,739,25.499565,0,0
2.4466500784567e+14,740,25.606035,0,0
2.4462035640368e+14,741,25.712505,0,0
2.4457535705612e+14,742,25.818975,0,0
2.4452976227187e+14,743,25.925445,0,0
2.444828865251e+14,744,26.031915,0,0
2.4443727954671e+14,745,26.138385,0,0
2.4439192483388e+14,746,26.244855,0,0
2.4434594132838e+14,747,26.351325,0,0
2.4430073453925e+14,748,26.457795,0,0
2.4425526815784e+14,749,26.564265,0,0
2.4420954728669e+14,750,26.670735,0,0
2.4416396848854e+14,751,26.777205,0,0
2.4411746592298e+14,752,26.883675,0,0
2.4407000005226e+14,753,26.990145,0,0
2.4402366383755e+14,754,27.096615,0,0
2.439766250641e+14,755,27.203085,0,0
2.4392862077599e+14,756,27.309555,0,0
2.4388075797243e+14,757,27.416025,0,0
2.4383387286192e+14,758,27.522495,0,0
2.4378561731899e+14,759,27.628965,0,0
2.4373738996156e+14,760,27.735435,0,0
2.4368951782253e+14,761,27.841905,0,0
2.4364184800004e+14,762,27.948375,0,0
2.4359372083941e+14,763,28.054845,0,0
2.4354494810666e+14,764,28.161315,0,0
2.4349673541653e+14,765,28.267785,0,0
2.4344817491961e+14,766,28.374255,0,0
2.4339920509405e+14,767,28.480725,0,0
2.4334820226362e+14,768,28.587195,0,0
2.4329656574111e+14,769,28.693665,0,0
2.4324654722707e+14,770,28.800135,0,0
2.4319586820395e+14,771,28.906605,0,0
2.4314422616856e+14,772,29.013075,0,0
2.4309226793384e+14,773,29.119545,0,0
2.4304026992456e+14,774,29.226015,0,0
2.4298774595e+14,775,29.332485,0,0
2.4293588381241e+14,776,29.438955,0,0
2.4288300267476e+14,777,29.545425,0,0
2.4283237823209e+14,778,29.651895,0,0
2.4277957899941e+14,779,29.758365,0,0
2.4272709126793e+14,780,29.864835,0,0
2.4267526213208e+14,781,29.971305,0,0
2.4262214156442e+14,782,30.077775,0,0
2.4256913797557e+14,783,30.184245,0,0
2.4251514932502e+14,784,30.290715,0,0
2.4245985623487e+14,785,30.397185,0,0
2.4240611596522e+14,786,30.503655,0,0
2.4235330091893e+14,787,30.610125,0,0
2.4229927619412e+14,788,30.716595,0,0
2.4224519841619e+14,789,30.823065,0,0
2.4219134560641e+14,790,30.929535,0,0
2.4213695598251e+14,791,31.036005,0,0
2.4208255450419e+14,792,31.142475,0,0
2.4202777069778e+14,793,31.248945,0,0
2.4197298721456e+14,794,31.355415,0,0
2.4191851014135e+14,795,31.461885,0,0
2.41862851037e+14,796,31.568355,0,0
2.4180839671493e+14,797,31.674825,0,0
2.4175259433946e+14,798,31.781295,0,0
2.4169693626644e+14,799,31.887765,0,0
2.4164133543446e+14,800,31.994235,0,0
2.4158524510714e+14,801,32.100705,0,0
2.4152908018149e+14,802,32.207175,0,0
2.4147210873697e+14,803,32.313645,0,0
2.4141432766863e+14,804,32.420115,0,0
2.4135761954499e+14,805,32.526585,0,0
2.4130073152113e+14,806,32.633055,0,0
2.4124344036152e+14,807,32.739525,0,0
2.411855070441e+14,808,32.845995,0,0
2.4112796042895e+14,809,32.952465,0,0
2.4107020647516e+14,810,33.058935,0,0
2.4101316647307e+14,811,33.165405,0,0
2.409544837017e+14,812,33.271875,0,0
2.4089490178571e+14,813,33.378345,0,0
2.408352283411e+14,814,33.484815,0,0
2.4077520110894e+14,815,33.591285,0,0
2.4071668432555e+14,816,33.697755,0,0
2.406584765093e+14,817,33.804225,0,0
2.4059895074576e+14,818,33.910695,0,0
2.4053826231226e+14,819,34.017165,0,0
2.4047808000371e+14,820,34.123635,0,0
2.404173254281e+14,821,34.230105,0,0
2.4035739629038e+14,822,34.336575,0,0
2.4029657215541e+14,823,34.443045,0,0
2.4023528280692e+14,824,34.549515,0,0
2.4017430683146e+14,825,34.655985,0,0
2.4011226193966e+14,826,34.762455,0,0
2.4005047562903e+14,827,34.868925,0,0
2.3998834473896e+14,828,34.975395,0,0
2.3992713307776e+14,829,35.081865,0,0
2.3986595935406e+14,830,35.188335,0,0
2.3980442090732e+14,831,35.294805,0,0
2.3974242082577e+14,832,35.401275,0,0
2.3967957239499e+14,833,35.507745,0,0
2.3961729194219e+14,834,35.614215,0,0
2.3955360776238e+14,835,35.720685,0,0
2.3948901670938e+14,836,35.827155,0,0
2.3942548140328e+14,837,35.933625,0,0
2.3936248922403e+14,838,36.040095,0,0
2.3929889609059e+14,839,36.146565,0,0
2.3923471964228e+14,840,36.253035,0,0
2.3916922211887e+14,841,36.359505,0,0
2.3910310187312e+14,842,36.465975,0,0
2.3903787620206e+14,843,36.572445,0,0
2.389726690017e+14,844,36.678915,0,0
2.3890812335344e+14,845,36.785385,0,0
2.3884262454607e+14,846,36.891855,0,0
2.3877635086412e+14,847,36.998325,0,0
2.38710565863e+14,848,37.104795,0,0
2.3864553176854e+14,849,37.211265,0,0
2.3858025522272e+14,850,37.317735,0,0
2.3851402460559e+14,851,37.424205,0,0
2.3844752788956e+14,852,37.530675,0,0
2.3838046430415e+14,853,37.637145,0,0
2.3831418918893e+14,854,37.743615,0,0
2.3824647346441e+14,855,37.850085,0,0
2.3817868178426e+14,856,37.956555,0,0
2.3811104883639e+14,857,38.063025,0,0
2.3804242094712e+14,858,38.169495,0,0
2.379742419174e+14,859,38.275965,0,0
2.3790698667801e+14,860,38.382435,0,0
2.3783849685562e+14,861,38.488905,0,0
2.3776940025521e+14,862,38.595375,0,0
2.3770021211395e+14,863,38.701845,0,0
2.3763137618927e+14,864,38.808315,0,0
2.3756200775177e+14,865,38.914785,0,0
2.3749179307304e+14,866,39.021255,0,0
2.3742070044272e+14,867,39.127725,0,0
2.3734992200381e+14,868,39.234195,0,0
2.3727967606607e+14,869,39.340665,0,0
2.3720957857671e+14,870,39.447135,0,0
2.3713986796537e+14,871,39.553605,0,0
2.3707061003718e+14,872,39.660075,0,0
2.369999465542e+14,873,39.766545,0,0
2.3692831987883e+14,874,39.873015,0,0
2.3685668561882e+14,875,39.979485,0,0
2.3678533248954e+14,876,40.085955,0,0
2.3671359871648e+14,877,40.192425,0,0
2.366411214422e+14,878,40.298895,0,0
2.3656672031848e+14,879,40.405365,0,0
2.364940861337e+14,880,40.511835,0,0
2.3642111055532e+14,881,40.618305,0,0
2.3634785354205e+14,882,40.724775,0,0
2.3627369296982e+14,883,40.831245,0,0
2.3620005773195e+14,884,40.937715,0,0
2.3612568864643e+14,885,41.044185,0,0
2.360502746829e+14,886,41.150655,0,0
2.3597559754894e+14,887,41.257125,0,0
2.3590098824899e+14,888,41.363595,0,0
2.3582644980083e+14,889,41.470065,0,0
2.3575114954829e+14,890,41.576535,0,0
2.3567645601082e+14,891,41.683005,0,0
2.3559957324101e+14,892,41.789475,0,0
2.3552383018457e+14,893,41.895945,0,0
2.3544788555235e+14,894,42.002415,0,0
2.3537194714997e+14,895,42.108885,0,0
2.3529624040268e+14,896,42.215355,0,0
2.3521951428309e+14,897,42.321825,0,0
2.3514317682672e+14,898,42.428295,0,0
2.3506648195645e+14,899,42.534765,0,0
2.3498968115083e+14,900,42.641235,0,0
2.3491310079012e+14,901,42.747705,0,0
2.3483544714523e+14,902,42.854175,0,0
2.3475784466519e+14,903,42.960645,0,0
2.3467914246807e+14,904,43.067115,0,0
2.3460113291301e+14,905,43.173585,0,0
2.3452306632303e+14,906,43.280055,0,0
2.3444529802178e+14,907,43.386525,0,0
2.3436707426617e+14,908,43.492995,0,0
2.3428848700631e+14,909,43.599465,0,0
2.342085247214e+14,910,43.705935,0,0
2.3412888385255e+14,911,43.812405,0,0
2.3404898327874e+14,912,43.918875,0,0
2.3396897959778e+14,913,44.025345,0,0
2.3388841903125e+14,914,44.131815,0,0
2.3380758423861e+14,915,44.238285,0,0
2.3372644173896e+14,916,44.344755,0,0
2.3364535794289e+14,917,44.451225,0,0
2.3356465943598e+14,918,44.557695,0,0
2.3348378724268e+14,919,44.664165,0,0
2.3340168427064e+14,920,44.770635,0,0
2.3331949524378e+14,921,44.877105,0,0
2.3323739533643e+14,922,44.983575,0,0
2.3315436106013e+14,923,45.090045,0,0
2.3307136283251e+14,924,45.196515,0,0
2.3298882795404e+14,925,45.302985,0,0
2.3290630818349e+14,926,45.409455,0,0
2.3282279286536e+14,927,45.515925,0,0
2.3274028513868e+14,928,45.622395,0,0
2.3265784331496e+14,929,45.728865,0,0
2.3257495409279e+14,930,45.835335,0,0
2.3249141352596e+14,931,45.941805,0,0
2.32407293863e+14,932,46.048275,0,0
2.3232406888865e+14,933,46.154745,0,0
2.3223983422213e+14,934,46.261215,0,0
2.3215596621438e+14,935,46.367685,0,0
2.3207076097964e+14,936,46.474155,0,0
2.3198532743823e+14,937,46.580625,0,0
2.3190020395438e+14,938,46.687095,0,0
2.3181445536301e+14,939,46.793565,0,0
2.3172925408439e+14,940,46.900035,0,0
2.3164311181129e+14,941,47.006505,0,0
2.3155753587619e+14,942,47.112975,0,0
2.3147042169257e+14,943,47.219445,0,0
2.3138310505881e+14,944,47.325915,0,0
2.3129561316035e+14,945,47.432385,0,0
2.3120782239123e+14,946,47.538855,0,0
2.3112053218793e+14,947,47.645325,0,0
2.310331929579e+14,948,47.751795,0,0
2.3094523740181e+14,949,47.858265,0,0
2.3085752306312e+14,950,47.964735,0,0
2.3076950114759e+14,951,48.071205,0,0
2.306812729994e+14,952,48.177675,0,0
2.3059182494821e+14,953,48.284145,0,0
2.3050223629365e+14,954,48.390615,0,0
2.3041339554268e+14,955,48.497085,0,0
2.3032525182379e+14,956,48.603555,0,0
2.3023504899593e+14,957,48.710025,0,0
2.3014570461488e+14,958,48.816495,0,0
2.3005610280081e+14,959,48.922965,0,0
2.2996525787151e+14,960,49.029435,0,0
2.2987407112814e+14,961,49.135905,0,0
2.2978316982106e+14,962,49.242375,0,0
2.2969062924129e+14,963,49.348845,0,0
2.2959837062497e+14,964,49.455315,0,0
2.2950762298204e+14,965,49.561785,0,0
2.2941629739776e+14,966,49.668255,0,0
2.2932426307407e+14,967,49.774725,0,0
2.2923205710375e+14,968,49.881195,0,0
2.2914057021611e+14,969,49.987665,0,0
2.2904858779207e+14,970,50.094135,0,0
2.2895590138994e+14,971,50.200605,0,0
2.2886226571929e+14,972,50.307075,0,0
2.2876936948737e+14,973,50.413545,0,0
2.2867587942671e+14,974,50.520015,0,0
2.2858109260143e+14,975,50.626485,0,0
2.2848659028061e+14,976,50.732955,0,0
2.2839234228447e+14,977,50.839425,0,0
2.2829649099342e+14,978,50.945895,0,0
2.2820048249257e+14,979,51.052365,0,0
2.2810477454913e+14,980,51.158835,0,0
2.2800874725847e+14,981,51.265305,0,0
2.2791381886969e+14,982,51.371775,0,0
2.2781846511613e+14,983,51.478245,0,0
2.277216035815e+14,984,51.584715,0,0
2.2762452049713e+14,985,51.691185,0,0
2.2752766356197e+14,986,51.797655,0,0
2.2742969400954e+14,987,51.904125,0,0
2.2733221650159e+14,988,52.010595,0,0
2.2723507561646e+14,989,52.117065,0,0
2.2713853072311e+14,990,52.223535,0,0
2.270414391187e+14,991,52.330005,0,0
2.2694366884103e+14,992,52.436475,0,0
2.268459830252e+14,993,52.542945,0,0
2.2674878146604e+14,994,52.649415,0,0
2.2664992629469e+14,995,52.755885,0,0
2.2655197790784e+14,996,52.862355,0,0
2.2645354680483e+14,997,52.968825,0,0
2.2635333681133e+14,998,53.075295,0,0
2.2625390417537e+14,999,53.181765,0,0
