id,temp_error,x,y,z
432,-0.55085340684553,-7.186725,0,0
433,-0.55142166333781,-7.080255,0,0
434,-0.55198071700545,-6.973785,0,0
435,-0.55253043469855,-6.867315,0,0
436,-0.55307073057901,-6.760845,0,0
437,-0.55360239511344,-6.654375,0,0
438,-0.55412550590654,-6.547905,0,0
439,-0.55464036015638,-6.441435,0,0
440,-0.55514675358813,-6.334965,0,0
441,-0.5556442536938,-6.228495,0,0
442,-0.55613301337911,-6.122025,0,0
443,-0.55661322414289,-6.015555,0,0
444,-0.55708495685644,-5.909085,0,0
445,-0.55754792518195,-5.802615,0,0
446,-0.55800192253844,-5.696145,0,0
447,-0.55844697680897,-5.589675,0,0
448,-0.55888282743206,-5.483205,0,0
449,-0.55931014130533,-5.376735,0,0
450,-0.55972887728183,-5.270265,0,0
451,-0.5601379290772,-5.163795,0,0
452,-0.56053810321572,-5.057325,0,0
453,-0.56092960795189,-4.950855,0,0
454,-0.56131105733363,-4.844385,0,0
455,-0.5616823284289,-4.737915,0,0
456,-0.56204436522393,-4.631445,0,0
457,-0.56239734780814,-4.524975,0,0
458,-0.56274151229758,-4.418505,0,0
459,-0.56307756808872,-4.312035,0,0
460,-0.56340564786973,-4.205565,0,0
461,-0.56372518305221,-4.099095,0,0
462,-0.56403566733235,-3.992625,0,0
463,-0.56433760313541,-3.886155,0,0
464,-0.56463161128875,-3.779685,0,0
465,-0.56491741565111,-3.673215,0,0
466,-0.56519428403124,-3.566745,0,0
467,-0.56546211878242,-3.460275,0,0
468,-0.56572105241321,-3.353805,0,0
469,-0.56597187531389,-3.247335,0,0
470,-0.56621549594718,-3.140865,0,0
471,-0.56645083572704,-3.034395,0,0
472,-0.5666771860682,-2.927925,0,0
473,-0.56689456096501,-2.821455,0,0
474,-0.56710226695969,-2.714985,0,0
475,-0.56730055663786,-2.608515,0,0
476,-0.56749024153089,-2.502045,0,0
477,-0.56767075700031,-2.395575,0,0
478,-0.56784115995754,-2.289105,0,0
479,-0.56800165982128,-2.182635,0,0
480,-0.56815309373411,-2.076165,0,0
481,-0.56829618906585,-1.969695,0,0
482,-0.56843048427214,-1.863225,0,0
483,-0.56855505123377,-1.756755,0,0
484,-0.56866970347448,-1.650285,0,0
485,-0.56877418999858,-1.543815,0,0
486,-0.56886908111863,-1.437345,0,0
487,-0.56895549532851,-1.330875,0,0
488,-0.56903358997204,-1.224405,0,0
489,-0.56910391366904,-1.117935,0,0
490,-0.56916604977118,-1.011465,0,0
491,-0.56921847862469,-0.904995,0,0
492,-0.56926160460461,-0.798525,0,0
493,-0.56929611801655,-0.692055,0,0
494,-0.56932220398954,-0.585585,0,0
495,-0.56933984342578,-0.479115,0,0
496,-0.5693484388504,-0.372645,0,0
497,-0.56934772159752,-0.266175,0,0
498,-0.56933763790522,-0.159705,0,0
499,-0.56931789534042,-0.053235000000001,0,0
500,-0.56928813921388,0.053235000000001,0,0
501,-0.56924941439098,0.159705,0,0
502,-0.56920305579553,0.266175,0,0
503,-0.56914847413947,0.372645,0,0
504,-0.56908452970021,0.479115,0,0
505,-0.56901119211528,0.585585,0,0
506,-0.56892882023743,0.692055,0,0
507,-0.56883735151109,0.798525,0,0
508,-0.56873758323485,0.904995,0,0
509,-0.56863040510774,1.011465,0,0
510,-0.56851560173192,1.117935,0,0
511,-0.56839270824679,1.224405,0,0
512,-0.56826145764904,1.330875,0,0
513,-0.56812226443469,1.437345,0,0
514,-0.56797509357483,1.543815,0,0
515,-0.56781946073636,1.650285,0,0
516,-0.56765551592099,1.756755,0,0
517,-0.56748324346989,1.863225,0,0
518,-0.56730267921193,1.969695,0,0
519,-0.56711399225401,2.076165,0,0
520,-0.56691690025178,2.182635,0,0
521,-0.56671077464489,2.289105,0,0
522,-0.56649516299103,2.395575,0,0
523,-0.56627104480492,2.502045,0,0
524,-0.56603988562767,2.608515,0,0
525,-0.56580141370438,2.714985,0,0
526,-0.56555412504434,2.821455,0,0
527,-0.56529753906256,2.927925,0,0
528,-0.56503169122436,3.034395,0,0
529,-0.56475618896928,3.140865,0,0
530,-0.56447192139331,3.247335,0,0
531,-0.5641796658212,3.353805,0,0
532,-0.5638790512611,3.460275,0,0
533,-0.56357019697509,3.566745,0,0
534,-0.56325288437392,3.673215,0,0
535,-0.56292634643205,3.779685,0,0
536,-0.56259107224008,3.886155,0,0
537,-0.56224741746672,3.992625,0,0
538,-0.56189457836041,4.099095,0,0
539,-0.56153321157296,4.205565,0,0
540,-0.56116449868148,4.312035,0,0
541,-0.56078812858652,4.418505,0,0
542,-0.5604030435527,4.524975,0,0
543,-0.56000832332683,4.631445,0,0
544,-0.5596047040903,4.737915,0,0
545,-0.55919397615048,4.844385,0,0
546,-0.55877682417895,4.950855,0,0
547,-0.55835269584071,5.057325,0,0
548,-0.55792032431907,5.163795,0,0
549,-0.5574790623765,5.270265,0,0
550,-0.55702950644877,5.376735,0,0
551,-0.55657247017967,5.483205,0,0
552,-0.55610768913851,5.589675,0,0
553,-0.5556340639817,5.696145,0,0
554,-0.55515252462084,5.802615,0,0
555,-0.55466433896049,5.909085,0,0
556,-0.55416873892847,6.015555,0,0
557,-0.55366498414224,6.122025,0,0
558,-0.55315219844448,6.228495,0,0
559,-0.55262947766266,6.334965,0,0
560,-0.55209696810954,6.441435,0,0
561,-0.55155555657325,6.547905,0,0
562,-0.55100604797707,6.654375,0,0
563,-0.55044884689949,6.760845,0,0
564,-0.54988414270173,6.867315,0,0
565,-0.54931127206038,6.973785,0,0
566,-0.54872984928886,7.080255,0,0
567,-0.54814100892219,7.186725,0,0
568,-0.54754530851369,7.293195,0,0
569,-0.54694244859377,7.399665,0,0
570,-0.54633253881747,7.506135,0,0
571,-0.54571565868667,7.612605,0,0
572,-0.54509190502921,7.719075,0,0
573,-0.54446063574767,7.825545,0,0
574,-0.54382050607205,7.932015,0,0
575,-0.54317103476399,8.038485,0,0
576,-0.54251327891899,8.144955,0,0
577,-0.54184831089589,8.251425,0,0
578,-0.54117578751755,8.357895,0,0
579,-0.54049563714028,8.464365,0,0
580,-0.53980759413275,8.570835,0,0
581,-0.53911076124115,8.677305,0,0
582,-0.53840485531686,8.783775,0,0
583,-0.53768992939592,8.890245,0,0
584,-0.53696641991854,8.996715,0,0
585,-0.53623459304839,9.103185,0,0
586,-0.53549445858317,9.209655,0,0
587,-0.53474628282407,9.316125,0,0
588,-0.53399002164292,9.422595,0,0
589,-0.53322565247049,9.529065,0,0
590,-0.53245363788125,9.635535,0,0
591,-0.53167334504485,9.742005,0,0
592,-0.53088365779905,9.848475,0,0
593,-0.53008528209017,9.954945,0,0
594,-0.52927943954973,10.061415,0,0
595,-0.52846577520887,10.167885,0,0
596,-0.52764367081346,10.274355,0,0
597,-0.52681364283831,10.380825,0,0
598,-0.5259759704341,10.487295,0,0
599,-0.52513032428334,10.593765,0,0
600,-0.52427736777872,10.700235,0,0
601,-0.5234181701598,10.806705,0,0
602,-0.52255223385868,10.913175,0,0
603,-0.52167885390719,11.019645,0,0
604,-0.52079858142844,11.126115,0,0
605,-0.51991191808213,11.232585,0,0
606,-0.51901873531608,11.339055,0,0
607,-0.51811856758951,11.445525,0,0
608,-0.51721125150772,11.551995,0,0
609,-0.51629670352787,11.658465,0,0
610,-0.5153747450106,11.764935,0,0
611,-0.51444568546719,11.871405,0,0
612,-0.5135096055194,11.977875,0,0
613,-0.51256628750292,12.084345,0,0
614,-0.51161605368799,12.190815,0,0
615,-0.51065923729118,12.297285,0,0
616,-0.50969488383566,12.403755,0,0
617,-0.50872127999384,12.510225,0,0
618,-0.50773834998824,12.616695,0,0
619,-0.50674754171484,12.723165,0,0
620,-0.50574939787231,12.829635,0,0
621,-0.50474388629863,12.936105,0,0
622,-0.50373149143587,13.042575,0,0
623,-0.50271212920029,13.149045,0,0
624,-0.50168511220238,13.255515,0,0
625,-0.50065052258276,13.361985,0,0
626,-0.49960899391431,13.468455,0,0
627,-0.49856010450674,13.574925,0,0
628,-0.49750287873627,13.681395,0,0
629,-0.49643788304502,13.787865,0,0
630,-0.49536536167705,13.894335,0,0
631,-0.49428463731834,14.000805,0,0
632,-0.49319678733531,14.107275,0,0
633,-0.49210317931011,14.213745,0,0
634,-0.49100341086768,14.320215,0,0
635,-0.48989674614938,14.426685,0,0
636,-0.48878281700672,14.533155,0,0
637,-0.48766104728861,14.639625,0,0
638,-0.4865315664681,14.746095,0,0
639,-0.48539464256874,14.852565,0,0
640,-0.4842496708377,14.959035,0,0
641,-0.48309668099199,15.065505,0,0
642,-0.48193669918436,15.171975,0,0
643,-0.4807709013549,15.278445,0,0
644,-0.47959975542085,15.384915,0,0
645,-0.47842257674472,15.491385,0,0
646,-0.47723875625923,15.597855,0,0
647,-0.47604869454761,15.704325,0,0
648,-0.47485278573356,15.810795,0,0
649,-0.47365127460387,15.917265,0,0
650,-0.47244505428466,16.023735,0,0
651,-0.47123407487629,16.130205,0,0
652,-0.47001704398554,16.236675,0,0
653,-0.46879404173342,16.343145,0,0
654,-0.46756603740397,16.449615,0,0
655,-0.46633277053843,16.556085,0,0
656,-0.46509358351773,16.662555,0,0
657,-0.46384756870219,16.769025,0,0
658,-0.46259465813529,16.875495,0,0
659,-0.46133589510742,16.981965,0,0
660,-0.46007138113106,17.088435,0,0
661,-0.45880099198865,17.194905,0,0
662,-0.45752462282576,17.301375,0,0
663,-0.45624216866975,17.407845,0,0
664,-0.45495391766468,17.514315,0,0
665,-0.45365951517994,17.620785,0,0
666,-0.45235891050675,17.727255,0,0
667,-0.45105289150598,17.833725,0,0
668,-0.44974210311443,17.940195,0,0
