id,temp_error,x,y,z
121,-0.56997199615142,-1.49058,0,0
122,-0.57049108195872,-1.0647,0,0
123,-0.57088014750451,-0.63882,0,0
124,-0.57113721849959,-0.21294,0,0
125,-0.57126129909307,0.21294,0,0
126,-0.57124283020232,0.63882,0,0
127,-0.57107090368771,1.0647,0,0
128,-0.57075037945617,1.49058,0,0
129,-0.57028500358985,1.91646,0,0
130,-0.56967493295463,2.34234,0,0
131,-0.56892722670807,2.76822,0,0
132,-0.56804828817144,3.1941,0,0
133,-0.56704207742541,3.61998,0,0
134,-0.56590506342354,4.04586,0,0
135,-0.5646349825509,4.47174,0,0
136,-0.56324330856074,4.89762,0,0
137,-0.56173441592301,5.3235,0,0
138,-0.56009590270764,5.74938,0,0
139,-0.55831705537815,6.17526,0,0
140,-0.55638764932786,6.60114,0,0
141,-0.55429965763659,7.02702,0,0
142,-0.55206135919735,7.4529,0,0
143,-0.54969865025885,7.87878,0,0
144,-0.54723424147539,8.30466,0,0
145,-0.5446652790763,8.73054,0,0
146,-0.54197183890687,9.15642,0,0
147,-0.53914014260187,9.5823,0,0
148,-0.5361749587637,10.00818,0,0
149,-0.53308381726168,10.43406,0,0
150,-0.52986128083262,10.85994,0,0
151,-0.52650506548298,11.28582,0,0
152,-0.52301897449161,11.7117,0,0
153,-0.51940035375492,12.13758,0,0
154,-0.51564845108015,12.56346,0,0
155,-0.5117647552043,12.98934,0,0
156,-0.50774579740749,13.41522,0,0
157,-0.50359672993187,13.8411,0,0
158,-0.4993313894534,14.26698,0,0
159,-0.49495520765817,14.69286,0,0
160,-0.49046846491751,15.11874,0,0
161,-0.48586918418192,15.54462,0,0
162,-0.48115285277487,15.9705,0,0
163,-0.47631289905888,16.39638,0,0
164,-0.47135229782037,16.82226,0,0
165,-0.46628793247152,17.24814,0,0
166,-0.46113071900004,17.67402,0,0
167,-0.45588119388248,18.0999,0,0
168,-0.45052700857127,18.52578,0,0
169,-0.44506069143694,18.95166,0,0
170,-0.43949352711968,19.37754,0,0
171,-0.43382948173559,19.80342,0,0
172,-0.42807304514429,20.2293,0,0
173,-0.42223652546977,20.65518,0,0
174,-0.4163196428529,21.08106,0,0
175,-0.41031680436436,21.50694,0,0
176,-0.40423032333268,21.93282,0,0
177,-0.39806724772961,22.3587,0,0
178,-0.39181926029596,22.78458,0,0
179,-0.38548227227926,23.21046,0,0
180,-0.37907879490518,23.63634,0,0
181,-0.37261973930219,24.06222,0,0
182,-0.36610300217933,24.4881,0,0
183,-0.35952794912328,24.91398,0,0
184,-0.35288462355908,25.33986,0,0
185,-0.34617028309856,25.76574,0,0
186,-0.33939303155159,26.19162,0,0
187,-0.33255123894162,26.6175,0,0
188,-0.32564959779739,27.04338,0,0
189,-0.31870303097082,27.46926,0,0
190,-0.31171681759236,27.89514,0,0
191,-0.30470684452985,28.32102,0,0
192,-0.2976851073542,28.7469,0,0
193,-0.29062844263467,29.17278,0,0
194,-0.28352098554262,29.59866,0,0
195,-0.27637864968642,30.02454,0,0
196,-0.26921799818706,30.45042,0,0
197,-0.26204718191951,30.8763,0,0
198,-0.25487249525315,31.30218,0,0
199,-0.24769945634728,31.72806,0,0
200,-0.24052928185489,32.15394,0,0
201,-0.23336942337511,32.57982,0,0
202,-0.22623507620028,33.0057,0,0
203,-0.2191301243829,33.43158,0,0
204,-0.21206270491365,33.85746,0,0
205,-0.20504614009081,34.28334,0,0
206,-0.19807974437481,34.70922,0,0
207,-0.19115414435288,35.1351,0,0
208,-0.1842610282568,35.56098,0,0
209,-0.17740548768563,35.98686,0,0
210,-0.17059716924553,36.41274,0,0
211,-0.16382908921895,36.83862,0,0
212,-0.15709848302572,37.2645,0,0
213,-0.15042002919768,37.69038,0,0
214,-0.14380756499321,38.11626,0,0
215,-0.13726725687235,38.54214,0,0
216,-0.13079795269323,38.96802,0,0
217,-0.12440846358447,39.3939,0,0
218,-0.11811429427178,39.81978,0,0
219,-0.11191639545194,40.24566,0,0
220,-0.10581519876217,40.67154,0,0
221,-0.099817043396854,41.09742,0,0
222,-0.093922910254378,41.5233,0,0
223,-0.08813669599698,41.94918,0,0
224,-0.082468186856488,42.37506,0,0
225,-0.076924827728533,42.80094,0,0
226,-0.071520352089976,43.22682,0,0
227,-0.066268181295129,43.6527,0,0
228,-0.06117107235292,44.07858,0,0
229,-0.056226661741789,44.50446,0,0
230,-0.051439304688472,44.93034,0,0
231,-0.04681386420998,45.35622,0,0
232,-0.042342092655986,45.7821,0,0
233,-0.038030677852873,46.20798,0,0
234,-0.033899804485941,46.63386,0,0
235,-0.029956944666822,47.05974,0,0
236,-0.02620738452822,47.48562,0,0
237,-0.022665712983894,47.9115,0,0
238,-0.019351697251579,48.33738,0,0
239,-0.016276662407904,48.76326,0,0
240,-0.013440684201271,49.18914,0,0
241,-0.010849861202701,49.61502,0,0
242,-0.0085098500168215,50.0409,0,0
243,-0.0064179914824649,50.46678,0,0
244,-0.0045887243088032,50.89266,0,0
245,-0.003045049675336,51.31854,0,0
246,-0.0017929926362967,51.74442,0,0
247,-0.00083629246068995,52.1703,0,0
248,-0.00018595936677457,52.59618,0,0
249,0.00014967512788644,53.02206,0,0
